Date,Binance_Coin,Etherume,Litecoin,Ripple,Bitcoin,Tether
9-Sep-18,9.512630463,196.923996,54.92419815,0.278679997,6300.859863,1.004979968
10-Sep-18,9.524869919,197.0789948,54.59579849,0.270321012,6329.700195,1.00127995
11-Sep-18,9.373959541,185.0659943,52.36729813,0.263709992,6321.200195,1.004539967
12-Sep-18,9.214429855,183.3309937,51.65660095,0.270087004,6351.799805,1.001250029
13-Sep-18,9.604060173,211.3540039,54.53639984,0.280582994,6517.310059,1.00635004
14-Sep-18,9.930049896,211.7489929,56.57649994,0.277159005,6512.709961,1.002359986
15-Sep-18,10.11030006,223.0740051,56.71310043,0.282007992,6543.200195,1.000859976
16-Sep-18,9.936019897,220.5890045,56.97269821,0.281165987,6517.180176,1.000959992
17-Sep-18,9.405260086,197.875,52.54050064,0.27225101,6281.200195,1.004109979
18-Sep-18,9.544059753,209.9750061,54.09719849,0.321859986,6371.299805,1.002249956
19-Sep-18,9.61909008,209.9689941,54.33449936,0.326052994,6398.540039,1.000689983
20-Sep-18,10.07450008,224.5910034,56.63439941,0.449918002,6519.669922,1.001539946
21-Sep-18,10.41079998,246.5839996,60.72280121,0.561461985,6734.950195,0.994427979
22-Sep-18,10.24499989,240.4799957,60.43659973,0.57079798,6721.97998,1.000920057
23-Sep-18,10.28059959,244.3300018,61.36640167,0.570689023,6710.629883,0.999512017
24-Sep-18,10.03590012,228.7299957,57.96910095,0.494711995,6595.410156,1.000630021
25-Sep-18,9.78316021,218.5050049,57.53760147,0.526941001,6446.470215,1.000440001
26-Sep-18,9.73663044,215.8470001,57.39550018,0.51630801,6495,1.002130032
27-Sep-18,10.03120041,228.4940033,62.97940063,0.541381001,6676.75,0.997107029
28-Sep-18,9.969340324,222.4019928,61.89509964,0.539111972,6644.129883,1.001420021
29-Sep-18,9.999139786,231.6349945,61.60689926,0.571228027,6601.959961,0.99960202
30-Sep-18,10.01780033,232.8480072,61.14189911,0.581571996,6625.560059,1.000360012
1-Oct-18,9.943659782,230.7680054,60.20809937,0.576461017,6589.620117,0.997924984
2-Oct-18,10.35680008,227.1809998,59.70539856,0.520837009,6556.100098,0.999741018
3-Oct-18,10.27120018,220.4889984,57.47750092,0.528162003,6502.589844,0.998569012
4-Oct-18,10.25559998,222.2180023,58.27949905,0.526606023,6576.689941,0.996185005
5-Oct-18,10.63619995,227.6009979,58.76620102,0.519025981,6622.47998,0.995778024
6-Oct-18,10.37209988,225.1199951,57.84410095,0.488081992,6588.310059,0.997177005
7-Oct-18,10.51900005,226.1190033,58.16030121,0.482039005,6602.950195,0.996617019
8-Oct-18,10.50660038,229.2550049,59.41260147,0.489751011,6652.22998,0.995814025
9-Oct-18,10.38490009,227.9819946,58.7132988,0.479856998,6642.640137,0.996779025
10-Oct-18,10.32800007,225.7689972,57.98180008,0.462386996,6585.529785,0.993502021
11-Oct-18,9.301320076,189.4989929,51.23300171,0.383130014,6256.240234,0.993026018
